37,73,21,29.50304807,63.46513414,5.560224582999999,189.5208915
93,58,38,20.61521424,83.77345559,6.932400225,279.5451717
69,46,41,23.64124821,80.28597873,5.012139669,263.1103304
17,67,18,31.2192752,56.46868874,5.611510977000001,129.20286529999998
95,82,48,27.39489579,83.31172003,5.719014989,92.78133617
22,59,23,27.32220619,51.27868781,4.371745575,36.5037914
74,55,19,18.05033737,62.89366992,6.28886807,84.23613484
6,124,200,22.98208095,93.84505029,5.971332179,109.5852253
91,56,37,23.43191632,80.56887849,6.363472207999999,269.5039162
61,53,43,26.40323239,81.05635517,6.349606327,223.3671883
109,21,55,24.9004602,89.73524177,6.770278088,57.44942094
17,134,204,39.04071989,80.18393287,6.499604931,73.88467027
32,55,52,37.58899717,91.99740365,6.967759599999999,159.6577388
29,145,205,22.81227579,92.12992101,6.212302608,109.3383552
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577
52,65,20,32.81705216,66.15665137,6.814301033,68.83924882
8,38,32,29.75150773,46.73723302,4.981816523,91.405983
78,40,38,26.46428311,83.85642678,7.549873681,248.2256491
113,41,20,25.0017188,80.53965818,7.256877571,96.32600992
72,40,38,20.41447029,82.20802629,7.592490617,245.1511304
18,74,15,24.9035819,22.27512704,5.70836603,146.4727237
40,120,197,23.80593812,92.48879468,5.889480679,119.6335548
63,58,50,43.03714283,94.6428898,6.720744449,41.5856585
59,62,49,43.36051537,93.35191636,6.941496806,114.778071
6,8,11,24.35590861,92.39651663,6.600948787999999,119.6946577
20,67,19,19.24462755,50.54495302,5.671419084,180.6465282
36,38,15,28.36363858,87.59810657,6.3206620120000006,57.99524359
3,23,30,29.70143197,95.65754365,6.078807239,215.1968037
35,145,195,22.03911546,94.58075845,6.231950009,110.9804014
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682
18,125,204,22.35548159,94.47811755,6.046673619,116.7366261
31,5,14,17.66545409,91.69865887,6.583411671,110.6857506
27,8,32,27.00648436,96.46168931,5.627860548999998,144.3331315
37,10,32,28.96318258,95.16333673,6.165084855,222.803013
20,19,35,34.17719782,50.62161586,6.113935087000001,98.00687989
86,95,49,28.05484146,78.04602887,6.458714879,108.3957179
4,46,15,31.01274943,62.40392519,3.504752314,63.77192383
16,65,19,27.61204997,69.29786244,7.043160241,42.72374404
52,60,79,19.45339934,18.23490739,8.380185271,75.6317566
30,30,35,25.00872392,95.59224018,6.001936419,165.8092179
21,137,196,23.6119202,91.70293849,5.812781806,123.5900822
94,54,17,23.39128187,61.74427165,5.871647806,107.3198135
6,13,9,34.51423957,90.56151463,7.786725333,118.32719679999998
20,45,16,29.93964907,54.61813464,4.626212446,45.43669946
44,77,21,32.63918668,61.3009051,7.326980454,61.83876146
37,124,195,18.70679077,83.4795292,6.209928251,66.5964488
74,35,40,26.49109635,80.15836264,6.980400905,242.8640342
15,123,204,22.52709326,92.54780429,6.365972687999999,115.3830068
24,18,6,26.56608303,94.45239715,6.285312759,116.3796525
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379
24,27,34,28.87862994,95.11320315,6.203376525,145.0583117
115,31,30,24.22984659,67.37768353,6.840927967000001,122.4073418
60,55,44,23.00445915,82.3207629,7.840207144,263.9642476
104,35,28,27.51006055,50.66687215,6.983732393,143.9955548
19,38,26,31.48451729,48.77926304,4.525722333,93.17221967
16,56,17,33.80020039,40.03262418,7.445444882999999,176.6165894
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573
95,7,45,27.30008597,90.80015308,6.031665834,25.09484511
4,67,25,23.78709569,24.35679348,5.948164454,119.6404412
40,27,45,21.66024980000001,94.79397419,5.885638185,112.4349689
32,68,19,24.62835037,18.18325169,5.514234138,149.7441028
83,25,53,26.49195283,80.04678201,6.057697106,57.72799157
8,45,15,28.09568993,60.98353839999999,4.61136408,33.84110759
9,122,201,29.58748357,80.91934392,5.570290539,68.06417307
34,71,79,17.927806,15.85622899,7.728998197,74.63872762
32,57,18,15.53834801,23.75560241,5.695422862999999,107.3850593
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212
7,77,18,20.5591255,60.54880693,6.655918077999999,191.0895109
26,65,22,17.84806561,18.77621951,5.9499490810000015,143.09841709999995
4,44,19,27.95639663,83.52706038,6.921993877999999,43.25726752
84,29,49,29.94349168,93.90741192,6.251420275,20.39020503
16,65,16,18.13027797,62.45851612,6.078724107,50.6128521
89,57,43,26.91515043,73.19897535,6.998787171,177.22330480000005
17,52,17,27.88352946,86.45147631,6.364967184,44.64407105
66,60,38,22.08576562,83.47038318,6.372576327000001,231.7364957
39,24,31,33.55695561,53.72979826,4.757114897,98.67527561
107,21,26,26.45288458,55.32222678,7.235070264,144.68613359999995
70,47,17,24.612911800000006,70.4162444,6.600827017,104.1626147
88,54,44,25.7354293,83.88266234,6.149410611,233.1321372
35,69,23,16.78791503,24.96881755,5.578410206,75.45328039
93,85,49,27.96799119,79.28625709,5.694243847,119.4765557
94,53,40,20.27774362,82.89408619,5.718627177999999,241.9741949
7,60,25,28.2753171,82.76020821,6.397636709,56.04995423
107,11,54,28.59052369,91.33617236,6.094016337999999,29.44008034
22,62,16,34.6455408,54.32342534,4.828936119,180.9009998
14,22,9,17.24944623,91.13772765,6.543191814,112.50905159999998
58,73,16,33.36984395,65.67718163,6.874142175,64.89517488
62,48,20,21.70181447,60.47470519,6.708446922,95.71388473
19,55,20,27.43329405,87.80507732,7.18530147,54.73367631
33,14,8,21.03200078,92.9641969,7.684420446,110.6823944
16,6,29,29.28725038,91.95614918,5.868285082000001,132.1491176
39,64,52,28.91842453,94.63676767,6.678695788,63.68794608
1,12,30,27.754298,95.94643831,5.56222383,131.09000759999998
108,89,53,29.12036889,80.18080728,5.908770059,112.3982055
4,47,20,25.97948991,64.95585424,4.193189124,72.19245835
34,47,19,27.31372793,85.44815232,6.568795403999999,53.15223123
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216
27,62,24,28.63005477,66.770943,7.353876754,62.2737345
140,45,15,25.5308271,80.04662756,5.801047545,99.39557151
119,9,50,26.74550678,83.9195902,6.251286661,40.794305
26,11,11,13.70319166,90.95589386,7.609348255,106.2944879
32,79,22,27.60195453,63.46170674,5.91645379,54.37814199
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701
119,30,49,25.35794749,80.45846265,6.903020221,47.72078245
26,51,25,28.76488954,52.62741529,7.792508067999999,55.21606732
67,58,39,25.2827223,80.54372813,5.453592032,220.1156708
81,25,49,29.86895762,93.25103208,6.076459669,26.26243014
123,44,21,25.78544484,75.00539324,7.6411165689999985,91.39578861
39,132,196,35.83089092,83.32560104,5.778594403,73.67984885
120,19,49,25.79448878,84.26830701,6.762471628999998,56.45229202
4,23,5,22.67594476,93.36348717,7.477935216,110.3332655
109,91,53,29.66727337,83.51014178,6.010095852999999,110.2511102
101,92,45,28.22776705,80.64303840000002,5.758054257,98.00403016
60,54,19,18.74826712,62.49878458,6.417820493,70.23401597
15,14,8,10.01081312,90.22399223,6.22094286,119.3941064
85,35,32,26.24928198,54.28617819,6.854011265,133.1120232
76,44,17,20.41683147,62.55424820000001,5.855442401,65.27798457
28,79,16,24.70626432,60.26854183,6.0521848810000005,53.12442925
6,59,21,26.58972517,66.14007674,6.139215944,50.90994463
34,140,198,21.70416965,93.44006288,5.751707342,115.1781396
111,15,54,27.7058373,92.91185695,6.194090172,22.06207161
60,44,23,24.7947077,70.04556743,5.722579819,76.72860067
9,29,34,29.38471637,45.88744691,5.72742254,100.8124659
99,54,37,21.14347496,80.33502926,5.5948196260000005,198.6730942
27,145,205,9.467960445,82.29335466,5.800242694,66.02765219
95,38,22,19.84939404,61.24500053,5.730617109,100.7689246
38,135,203,41.36106301,82.79782954,6.444373116,69.92107482
95,12,51,25.76484262,84.17269959999999,6.681606702000001,44.22066914
116,38,34,23.29250318,50.04557009,6.020947179,183.468585
33,15,7,15.83388699,91.68293851,7.651225301,109.7571416
32,66,17,34.9466155,65.26774011,7.162357641,70.1415139
36,67,77,18.36952567,19.56381041,7.152811172000001,79.26357665
14,128,205,22.60800988,94.58900601,6.226289556,116.0396587
23,70,15,34.600824700000004,63.11296779,7.403623355,60.41790253
24,33,35,29.26382931,54.82257868,5.342866119,100.7586226
18,12,8,12.59093977,91.81668769,6.206053072,119.39167179999998
110,71,54,28.67208915,82.20793613,5.725418961,94.37987496
24,67,22,20.120043,22.89845607,5.618844277000001,104.6252153
40,22,6,24.53610067,91.90997228,6.488221135,115.9787989
50,64,25,28.84079155,63.37230676,6.734447425,70.25496749
33,47,46,29.20300896,93.96834049,6.839443833,209.4083305
87,23,28,26.22367404,62.26594559,6.979590627,193.7461968
92,40,30,23.35723208,55.18792166,6.026287448,171.6976946
9,77,17,20.12373284,24.45202552,5.783425416,106.158201
106,21,52,28.89578588,94.78993038,6.286515359,23.0362503
16,77,22,31.48469278,35.6395615,6.574209678,100.546816
81,30,31,24.65090184,51.93952357,7.027585558999999,135.1386537
50,46,52,31.18298415,90.21646909,6.734005647999999,54.01872359
8,139,199,29.36947679,81.53996362,6.3364266670000005,66.13442813
28,59,22,30.90607799,52.79913039,7.05181629,170.99198280000005
32,70,20,20.89342749,46.24856523,6.208843215,195.5697875
30,122,197,21.37784654,92.72043743,5.573241391,106.1417017
80,30,25,26.24092174,65.64381357,7.487266991,148.37712019999995
49,55,53,38.4418717,93.63739039,6.544029776,77.71566883
17,136,196,23.87192332,90.49939035,5.882155987999999,103.0548094
0,65,15,23.46168338,23.22197648,5.645435626,95.84253438
34,60,16,31.35730791,64.24992106,7.322555222999999,63.85668948
44,56,49,39.23342464,91.25589286,6.519779582999999,64.4478499
91,41,37,24.48556447,83.20630007,6.132570522999999,192.2316221
8,58,17,28.75273118,69.15640149,7.286049977999999,35.15426171
23,75,25,31.07508973,47.19847683,7.077170002000001,91.31256412
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708
85,25,47,26.11440416,87.64081095,6.29542477,58.48160844
1,62,23,15.43546065,18.37477907,5.607808432000001,139.0302034
11,72,22,29.37735586,44.82294584,6.842744374,172.40168
3,58,21,25.36140526,46.82652785,9.160691747,55.60523179
22,8,33,28.43572863,95.8840407,5.665785202,203.9283708
117,32,34,26.2724184,52.12739421,6.758792552,127.1752928
14,67,25,25.28710601,60.85993533,7.241151936,49.37369982
7,21,35,25.76011662,94.65830608,5.764812076,131.24514140000002
3,72,24,36.51268371,57.92887167,6.03160778,122.6539694
16,51,21,31.01963639,49.97675220000001,3.532008668,32.81296548
119,44,15,22.14593688,82.85975490000001,7.091992365,60.65381719
117,82,45,25.29391516,79.29122198,5.614471478,105.4220251
25,71,24,28.49538735,60.44848407,7.187721817999999,74.91559514
12,71,19,24.91079638,60.71367427,7.142611056000002,42.19740397
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268
26,80,83,17.08498521,16.14565756,7.528599957000001,71.31007253
23,138,200,9.851242629,80.22631717,5.96537863,68.42802444
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133
45,57,47,23.16855863,90.78821158,6.656458831,161.68920930000004
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693
29,70,15,30.33499674,63.54718862,6.872594461,74.16699119
37,55,82,19.45591848,18.02235902,8.423873703,78.44910564
95,75,45,28.98333432,82.95958244,5.829898502000001,109.022564
89,52,45,24.89326318,77.01222585,7.207457207999999,196.469984
57,57,51,39.01793345,91.48815629,6.99223441,105.8841531
89,25,50,27.04863538,91.34685096,6.375923383,25.08146686
22,144,196,21.91191314,91.68748063,6.4992268210000015,117.0761277
27,71,24,31.46417866,48.17631461,7.064973419,165.40535400000005
107,72,45,28.14938935,81.54448882,5.790768046,91.40508414
82,20,54,29.34033587,90.01506395,6.541150335,21.44532907
11,74,17,21.36383757,69.92375891,6.633864582,46.6352865
25,70,16,19.63474332,18.90705639,5.759237003,106.3598183
61,41,35,24.97178693,79.47557931,6.842966478999998,195.7571622
0,55,22,22.98666928,20.57940608,5.916779289,143.85849380000005
39,60,21,34.89814946,63.59948557,6.97297656,64.72797143
85,27,45,26.0713757,88.7285657,6.467095849,57.79652846
0,67,22,29.82112112,69.4073209,6.5937983870000005,51.56461082
13,67,18,30.5753044,34.75591197,5.384762927000001,177.5764304
104,17,46,25.7131428,80.22972777,6.190015912000001,43.08961827
10,37,22,28.7275267,89.12760359,7.069747813999999,58.52974279
104,20,26,27.22783677,52.95261751,7.493191968,175.7260273
81,6,55,24.88910524,85.87059083,6.110142735,51.70699144
29,67,21,29.79181107,63.38789228,6.621323612,63.02169909
87,25,46,27.42711692,90.02696201,6.379690748,21.7508774
10,55,23,21.18853178,19.63438599,5.728233081,137.1948633
108,94,47,27.35911627,84.54625006,6.387431382999999,90.81250457
119,72,55,25.99069521,83.33983116,6.220643671,112.0777152
34,80,19,31.49338309,63.0563645,6.521217963,71.48327008
121,47,16,23.60564038,79.29573149,7.7232401510000015,72.49800885
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829
88,38,15,25.08239719,65.92195844,6.455116637000001,62.49190812
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285
40,136,202,22.85267372,94.57645809999998,5.935336307999999,117.53140259999998
108,36,19,22.78249615,77.51235009,7.238566893,64.61444234
32,120,204,10.38004759,83.44518113,6.138958698,67.39173790000001
62,42,36,22.78133816,82.06719137,6.430010215,248.7183228
6,123,203,12.7567962,81.62497448,6.130310493,66.77844567
82,24,26,24.31274458,53.57285558,6.089443602999999,184.4103931
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222
1,59,23,27.46852989,87.17649,7.184398832,43.78420984
22,55,24,28.56800579,57.30636014,8.66077954,64.53027638
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344
61,41,44,24.36972377,82.11319791,6.537914957999999,159.92109340000005
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296
34,34,35,27.27433181,47.16808054,6.422710539,95.257992
100,76,45,25.56703012,75.94067692,5.590236025,102.7867717
106,70,55,25.86824781,78.52399914,5.74055541,116.3019555
108,26,52,28.82629037,94.26765349,6.201797639,26.23838511
100,24,28,25.59535262,57.72920846,7.101661011,195.7733251
12,63,17,18.358923,19.37703396,5.717143397,138.414764
49,72,15,31.55846339,67.83563765,7.137004749,74.86960831
19,7,9,27.255435,91.71369387,6.969883482999999,101.139435
61,38,20,18.47891261,62.69503871,5.970458434,65.43835393
29,17,29,29.20394909,95.66997327,5.959493188,211.2506267
4,40,21,28.79728147,80.45744422,6.725551062,44.30070517
87,48,25,18.65396672,61.37879671,6.656730007999999,93.62039175
85,21,47,29.87331077,90.60932469,6.186770318,24.69720481
30,25,31,26.31270635,98.62048026,5.804965067,208.1181381
28,10,30,29.8690834,91.14723422,6.305740522000001,192.7678575
96,13,55,29.5275305,94.57459443,6.700337732,21.13545688
101,87,54,29.07311132,76.50045221,6.376756632999999,100.1692639
120,87,52,28.0764455,76.05522115,5.905494703,118.99235729999998
10,125,196,22.31253665,90.03577124,5.730557448,113.0688155
23,58,19,24.17093241,58.25204566,5.243634848999999,59.18953429
4,36,22,27.60887393,86.13316408,7.012740397000001,43.80041104
29,68,23,24.1638445,19.27907819,5.82738029,116.7324324
20,139,202,23.50201428,92.21083961,5.66999105,107.9868949
12,142,203,31.3115978,82.56407013,5.972850837999999,65.01095312
9,143,197,23.75033085,92.88160462,5.570020684,117.6602827
72,51,40,23.20683504,74.09956958,7.422318499,199.4766779
0,55,25,28.17489437,43.6672299,4.524171562,45.78172762
17,64,17,21.02213209,24.93896255,5.662699104,124.6118471
28,145,202,19.2077707,82.90428409999998,6.484323189,66.83113717
91,50,40,20.82477109,84.1341879,6.462391607000001,230.22422230000004
15,133,199,23.99686172,91.61001707,5.8247786360000005,117.6102915
66,44,20,19.0781471,69.02298571,6.740000687999999,80.72515943
26,80,18,19.32509638,23.3334788,5.581021521,104.7783947
30,75,81,19.41789736,16.80472243,6.4084378860000015,68.4951189
13,72,21,24.32116642,21.0278674,5.821194486,60.27552528
61,60,15,24.87502824,68.74248334,6.265564338,91.26056654
110,25,54,28.91105641,90.78413842,6.425930938,23.44398467
39,24,39,23.65374106,93.32657504,6.431265737,109.8076178
16,143,204,23.71475278,91.53331177,5.631333387000001,121.8961665
3,78,18,20.21368219,68.65257685,6.887130053,50.89732989
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935
26,54,17,28.5474135,88.9570454,6.27258822,49.4897245
27,64,21,32.84213012,68.68401492,7.543804222999999,73.67166182
7,141,195,23.8812458,93.45067555,5.514253142,104.9116663
7,144,197,23.8494014,94.34814995,6.133220586,114.0512495
72,42,43,26.56767277,80.90424543,6.352771037,181.2915605
42,58,25,27.45853567,62.90020977,6.513620917999999,69.46020927
57,67,25,32.34744009,66.61452812,7.551364319,64.55882254
11,122,195,12.14190714,83.56812483,5.647202395,69.63122027
29,22,40,23.62600218,89.73266695,6.145104401,107.6836871
71,52,18,25.10787449,55.97732754,5.790770202999999,78.16077693
93,20,50,29.93061247,93.22980899,6.448792688999999,24.34814338
27,57,24,27.33534897,43.35795962,6.09186275,142.33036769999995
30,13,25,27.15116142,91.48889469,6.413184638,164.9182225
71,46,40,20.2801937,82.1235421,7.236705436,191.9535738
38,56,25,25.74095321,45.38497051,7.88118645,67.43488235
8,59,18,29.50523036,35.72032498,6.216814453,187.8961851
23,6,33,29.18032562,92.73041222,6.025789594,204.9603677
36,44,21,25.12528913,51.33189406,4.516154055,38.48678973
29,142,203,29.67229086,83.71498986,5.891195653,66.48490371
97,22,26,23.60567546,59.68849145,6.074190142000001,185.1568059
20,27,41,20.51343484,92.51675903,5.700088663,110.5764023
25,57,24,27.65472156,58.59986279,6.974978386,36.94255012
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498
16,29,13,32.31944397,93.67804556,6.196907944,117.6236473
0,70,21,36.30049702,56.03021253,4.672437054,101.6073988
21,63,22,25.09737391,67.72837887,6.859409487000001,74.61649888
92,81,52,27.39341554,81.4654833,6.438137278999998,94.31102057
87,28,35,26.5602777,57.1621814,6.759211911,152.0616227
82,43,38,23.28617173,81.43321641,5.105588355,242.3170629
7,63,24,19.55750776,64.45268309,6.818681086000002,53.04669416
35,80,25,28.09269012,44.93322042,4.895927306,197.1144011
40,30,35,20.89273273,91.07776977,6.269663962999999,104.4407083
25,60,22,21.63149148,21.17919701,5.887263027,134.3649948
25,68,77,20.09340593,15.11279612,7.701446446,85.74904898
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829
26,24,34,31.27180992,52.23810152,6.811291098,89.74409017
28,122,197,19.89363946,82.73366439,5.856575335,69.66256816
25,22,25,33.56150184,45.53556603,5.977413802999999,95.70525913
20,29,27,25.09897688,92.36099489,6.047044342,157.7592626
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943
28,46,16,29.008124,84.96089355,6.664187809,45.91011391
26,72,22,28.76794904,37.57792132,4.674941549,91.72084869
80,18,51,28.05380704,91.81758779,6.706053225,20.76582087
30,61,18,27.14911056,67.02664337,6.157782589,52.50812701
71,60,22,26.07470121,59.37147589,6.2048017,85.75692395
66,69,47,23.69212243,93.61055571,6.912299695,87.53393983
118,18,52,28.04943594,90.83130708,6.562832807,20.76223014
9,51,19,27.04453473,49.32609633,5.49091063,48.25207759
32,137,204,22.86006627,93.12859895,5.824151692999999,117.7296726
10,5,5,21.21306973,91.35349216,7.817846496,112.9834361
102,37,25,25.31468463,77.91757121,5.907930899,72.82902109
99,92,47,28.127950899999995,77.48247073,6.3239336470000005,103.5045395
80,90,47,26.59743595,79.35898915,6.21084479,107.3944717
39,77,21,22.99774444,60.24218572,4.603563116,159.689339
30,20,38,22.59890174,93.16343942,7.058222596,110.0932899
29,63,17,30.02629908,67.88811637,7.26154329,66.47264636
29,16,36,19.81069447,88.92944254,5.7403380020000006,102.860084
19,51,25,26.80474415,48.23991436,3.5253661,43.87801983
7,40,17,31.2123945,40.92604945,8.532078732999999,53.78769958
13,69,19,17.30844532,20.01730914,5.86390397,115.199245
71,54,35,26.63952463,70.95705996,7.311077075,199.3355744
31,48,45,40.78881819,92.90951393,6.563134737,132.7923586
4,24,43,22.40423537,88.1508343,7.199504273,109.8695196
84,37,42,25.49674786,81.13449097,6.691074249,169.92882340000003
14,74,15,27.99990346,65.57653373,6.493036868,49.94043064
36,140,198,23.34386401,91.47684705,6.28188384,104.4267991
5,13,37,22.34375696,89.7870345,5.648243648999999,103.3183074
31,29,35,27.1872282,92.19906776,6.137102505,141.3220576
90,92,55,27.00932084,80.18546798,6.13465588,97.32531705
24,30,11,32.39523995,94.51768464,6.601395755,113.25373
29,75,75,19.62416326,18.71483156,7.064790365,88.4585692
25,35,20,28.90245417,43.35365671,8.923095695,71.90018566
110,39,18,24.54795322,75.39752705,7.766259768999999,63.88079866
0,65,24,28.49584395,62.44616219,7.841496029,53.14531023
6,63,23,26.01630259,49.94704718,5.906596905,160.33374469999995
20,60,25,27.3254209,69.09047809,6.726469087999999,61.19250859
63,58,22,18.25405352,55.28220433,6.204747652999999,63.72358154
81,41,38,22.67846116,83.72874389,7.5240800760000015,200.9133156
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341
78,50,43,25.12417673,85.72530641,6.348441469,159.5718087
8,28,38,23.22594,94.42971362,6.8444019,105.6917856
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182
107,22,54,27.99611732,90.84660317,6.630301421,21.61893763
25,51,18,27.77799528,54.82130787,9.45949344,50.28438729
12,58,23,21.74600081,63.39503184,6.765091462000001,50.43306085
106,21,35,25.627355,57.04151119,7.4285236339999985,188.5506536
76,49,42,24.958779,84.47963372,5.206373153,196.95600080000003
27,59,22,21.81167649,23.20591245,5.794158503999999,130.0608093
12,27,26,29.09382275,45.5661059,5.32307197,96.23520043
59,69,80,19.07937684,17.86754927,8.165359297,69.40619137
95,13,46,29.84070774,93.76312893,6.126019932,23.28207838
114,8,52,29.34081108,94.5513539,6.419083092,28.22908103
40,65,49,35.32876402,91.06138506,6.678449317999999,163.9069365
15,140,195,13.28504331,83.54193816,5.69945282,65.80006004
0,17,42,23.20242586,91.19442671,6.8598408210000015,109.0946323
102,45,16,23.65629976,77.52425987,7.2942193,74.8984994
78,58,15,25.00933355,67.816568,6.5286312660000005,62.91359494
38,55,19,33.18184225,38.23184742,5.864623352000001,198.8298806
43,50,48,28.28222883,91.37059792,6.63016515,179.27208069999998
84,40,42,26.2830571,73.35763537,6.704273839,186.6898282
6,77,25,20.61162204,24.36314135,5.792744849,69.63833855
114,27,28,24.99451759,57.93250202,7.162802357,192.8736822
7,63,24,22.95458237,24.03553105,5.858617867,107.7315386
29,71,18,22.17499963,62.13873825,6.410441476,53.46622584
1,76,19,24.18553163,46.68746847,6.6695294160000005,177.3377996
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929
16,10,41,24.77464458,85.63608688,6.738993954,105.7595811
85,33,25,26.20811417,52.50987966,6.910823945,189.0944824
8,16,6,12.22816189,90.26457428,7.106650373,108.4161706
136,36,24,22.74446976,80.41198458,7.59781958,90.07326633
76,51,18,26.16985907,71.96246617,6.247040422,79.84925393
23,23,27,34.72413192,51.4271781,5.161148592,97.31258083
99,50,15,18.14710054,71.09445342,5.573286437,88.07753741
45,58,49,30.10773379,90.34546355,6.827812549,75.24521981
13,121,196,22.20700989,93.50574163,6.443382913,120.1593771
25,57,19,17.15432954,19.87070659,5.566522896,87.99669731
70,38,35,24.39736241,79.26861738,7.014063944,164.2697011
108,22,46,26.17668721,86.72952049999998,6.121168559,53.33484977
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003
27,120,200,21.45278675,90.74531921,6.1102188260000005,116.7036582
56,75,15,30.20157245,60.06534859,7.152272256,66.37171179
25,7,35,28.38503882,99.18843684,5.55771171,189.67113490000003
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227
74,49,38,23.31410442,71.4509053,7.4880144039999985,164.49703730000004
75,49,15,21.53574127,71.50905983,5.918263801,102.4852929
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855
37,18,39,24.1469628,94.5110662,6.424670614,110.2316633
67,55,44,26.284017,75.14640198,7.251847296,182.2685447
86,76,54,29.3159075,80.11585705,5.926824754,90.10978128
22,60,18,19.59221047,61.28633405,6.74398035,41.7704893
7,16,9,18.87957654,92.04304496,7.813916602999999,114.6659511
14,8,43,21.92513945,94.46485312,7.051654924,111.71620159999998
29,54,16,27.78031515,54.65030015,8.153022903,32.05025323
24,6,32,28.11321494,90.01734526,6.387067562,172.48136409999995
35,55,22,30.88883074,52.62696801,8.634929739,55.51932414
107,71,55,29.42017919,83.96754496,6.088064451,117.229079
3,9,35,26.91641934,99.84671638,6.318552972999999,225.6323656
31,11,45,24.83954414,86.88738076,6.034612928,107.6435771
14,121,203,9.724457611,83.74765639,6.1586894060000015,74.46411148
9,76,25,28.88302142,50.12323801,5.70951224,179.2155874
35,140,197,16.77557314,82.75241875,6.106190557000001,66.76285469
95,27,55,28.47212559,91.21322065,6.160414414,20.88620369
0,123,205,22.02775403,92.96129462,5.790993052,121.1349176
9,8,40,22.48720144,89.9224883,6.553509673,111.6631582
5,59,15,18.87492997,20.18238348,5.97229163,134.1811718
14,67,22,23.82576704,24.75485098,5.624690247999999,84.64143632
27,30,31,28.98545306,90.73966792,5.718120393,148.8398374
16,70,20,24.80467592,40.1242747,5.6093956,121.5639121
14,18,30,29.80747243,52.13797867,5.191265116,95.74606104
10,24,27,27.57283516,94.90485697,5.7084096010000005,145.9298935
22,36,16,30.58139475,50.77148138,8.18422855,64.58559639
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647
92,75,45,29.01207743,77.95192527,5.674403358999999,90.43495443
30,64,20,33.8642935,61.57072498,6.573531614,68.02199825
7,74,17,22.47253208,62.56532471,5.667419697000001,96.74706956
2,140,197,22.69780133,92.82223419,5.53456749,105.0508234
